raises	1110000010011000001110111000000110110110	2
defendants	11100000100110000011000000011111111110	2
one-time	111000001001000101011101101000001001001110000100	2
talents	11100000100110000011101000100010011100	2
devices	1110000010011111001010011001101100110110	2
unanimous	1110000010011000001111000001100000101110011111	2
15-	1110000010011000001111011000100011010111000	2
Phyllorhiza	111000001001100000101110010010110010110101011011100111	2
Struggle	1110000010011000001100000001111111110	2
exact	1110000010011000001000100000101100011	2
Kevin	1110000010011000001111001010100011101110010	2
insignificant	111000001001100000111000101000001001100	2
NYT-10-02-00	11000101010	2
boost	11100000100111110100111110110010111011	2
understanding	1110000010011000001001111110111001010001	2
dwindling	1110000010011000001000110000000010000010000011	2
Warner	11100000100110000010000100010011100000001	2
Born	111000001001110011011100111	2
fake	111000001001100000110000000111111110	2
predictions	1110000010011000010100110011110011	2
afford	1110000010011000100000001111111	2
refrain	1110000010011000001111110100110	2
goods	111000001001101001110011100011000	2
valued	111000001001100000100001000010100011110100	2
anything	111000001001100000111000100001100111011101	2
originally	11100000100110000011000101100000000110110111100	2
abortion	111000001001100000111011100000011011010	2
believes	11100000100110000011000011000001001101010101	2
Our	11100000100111101011010010100	2
Tornadoes	11100000100110000110110110000100010	2
Federal	1110000010011000001000010001001110000001	2
offense	11100000100110000011000111011011000111	2
winter	111000001001100000001010000110011010100001	2
ST.	1110000010011000001110111100010010011110010	2
elephant	1110000010011000001011010100011010	2
spot	1110000010011000001011010000110100000	2
date	111000001001100000111011110110000101110	2
pulled	1110000010011001011000110100	2
Wyoming	111000001001100000111101010100101001011001000	2
paraded	1110000010011000010001000100010011110110	2
Socialist	11100000100110000011100110001000100001000	2
records	111000001001100000101010011001001110111000011	2
Szczaranski	11100000100110011111100101100010000	2
Communists	1110000010011000001110010010111000001000100000	2
Live	11100000100110000100100011000101111	2
possibility	11100000100110000011100010100000100111	2
quite	11100000100110000010111100100111001	2
complicated	1110000010011000001110111100000110110001	2
modest	11100000100110000010111010101101000100011010001011111001	2
routes	11100000100110000010010001101110011000111	2
JOHN	1110000010010001010111011010000010010011100011	2
Patrick	11100000100110000010101000101011101001110	2
representing	1110000010011000001111110011101	2
History	11100000100110000011010101000101100001000011010	2
note	111000001001100000011101111110010	2
intends	111000001001100000101110011000111000	2
jellies	1110000010011000001111000110010010101010	2
ways	1110000010011000001111001000100000101001	2
Strip	111000001001100000110010001111000100	2
Fla	1110000010011000001110110111111100111110	2
aggressive	1110000010011000001011101010110100010001101000101111101	2
Franchione	11100000100110000010010000011001011	2
artist	111000001001100000101101011010111	2
hinges	11100000100110000011110110111000110001111100110	2
JAKARTA	111000001001101010100111101111	2
Church	111000001001100000101010011000000000111101001101110	2
deduction	111000001001100000100011110010010010100101	2
Delaware	11100000100110000010001111001001001010011	2
Bloom	111000001001100000111011110001101011111	2
advertisement	1110000010011000001110101010111110	2
Magellan	1110000010011000001111001000111010011111110101	2
rest	1110000010011000001010000011010101101110	2
Conservative	11100000100110000011100000101000100001110	2
Markets	111000001001100000111100110000101100001110000100100	2
occasional	111000001001110000111110100	2
dark	1110000010011000001110010111010110101101000011	2
Micro	111000001001100000100010011010100111	2
vague	11100000100110000001110001101100100	2
indicting	11100000100110001010110100101110111	2
claw	111000001001100000100111111011100101001	2
noon	11100000100110000101000100001	2
911	1110000010011000001111011011100011000111110010	2
leadership	111000001001100000010001011000000100	2
interfering	11100000100110111110100110	2
favorite	11100000100110000001000101100000011	2
non-Muslims	1110000010011000001110010100001011100	2
image	11100000100110001111001110000	2
Dortmund	111000001001100000111101000100100011001101	2
dictator	11100000100110101010011110110	2
survived	111000001001100101011110100101	2
monopoly	111000001001100000100100111001101101000	2
trips	1110000010011000001000010100110001110101	2
regimes	111000001001100000110100010100101000011110	2
gone	11100000100110000010010010111001101010100100	2
certain	1110000010011000001111010001010011100011	2
cream	111000001001100001001101100110000	2
Watson	111000001001100001111101101100011	2
Alex	11100000100110000011100011011110111111	2
mass	11100000100110100101010111100	2
Hafez	1110000010011000001101100010010	2
paying	1110000010011000001000111100100100101000	2
Wolf	11100000100110000010000010000010000101	2
Finland	11100000100111011001111111	2
civilians	11100000100110000011000101111010100	2
Thiessen	1110000010011000001110010010010111001100	2
pick	11100000100110111001010010001101111	2
via	1110000010011000001111010001010101100100000	2
6	11100000100110000011100000111000111100011	2
health-care	11100000100110000010101001100100111011100000	2
science	1110000010011000001110111111000100000001010	2
Your	1110000010011000001000000001010110101	2
broadcasting	111000001001100000111100011001100101000010011	2
$25	1110000010011100001110010100	2
installed	1110000010011001000001110110001001011110	2
embassy	1110000010011011111000001011	2
signs	1110000010011000000010011010111	2
skipped	111000001001100000111001001011010100001	2
Banker	11100000100111001000110100010	2
Rose	11100000100110000011100010001010010101101010010111010110	2
finish	111000001001100000110011111010000000011	2
missed	1110000010011000001010111101010000110110011011101	2
first-	111000001001100000111000100000100011000000001111	2
unrealistic	111000001001100001000100000111110111101	2
critically	111000001001100010100111111110	2
defends	1110000010011000001111000001001010100	2
Capitol	11100000100110000011110010101000111111	2
cover	1110000010011000000100000010010001	2
Has	111000001001100111011101010000110100110	2
northwestern	111000001001100000101011110101000011011001101111	2
cassette	11100000100110000011110000111001010111	2
distraction	111000001001100000101011100000100	2
sex	111000001001100000111101001110110001110001000	2
migration	11100000100110000101100000110101	2
spirits	1110000010011000001011110010011101	2
currently	1110000010011000001111001001111000110	2
targeted	11100000100110000011110000101011100000010101	2
postponement	1110000010011010010000001	2
improved	11100000100111000001100011	2
teen-ager	1110000010011000101100111111101	2
barely	1110000010011000001111010010011110011010	2
long-term	1110000010011000101010001010	2
Hakkinen	11100000100110000011001111101000000000	2
-run	11100000100110000010100100001000111100101	2
firm	111000001001100000101000101100011100111100100000111110	2
N.C.	111000001001100000010110110111110111	2
handling	1110000010011000001110111100001010010110	2
judicial	11100000100110000101001011100011101	2
Colo	1110000010011000000001	2
Cold	111000001001100000100011000000001000001000000	2
styles	11100000100110000011110100111011000111000101	2
binding	111000001001100000110001011100010	2
virtually	11100000100110000011110001101000000001011010	2
Sox	1110000010011000001110001000101001010110101001011101010	2
Karl	11100000100110000010101001111010001111110	2
Labor	1110000010011000001111001101101100011011	2
advertisements	11100000100110001010011111100	2
recommended	1110000010011000001000110101110101110	2
Marine	11100000100110000010100010011	2
OF	111000001000110011010111111111111010110101110010000000	2
communications	1110000010011000001111010101111010	2
cronies	1110000010011000001110011001011100010	2
spring	1110000010011000001100011001110000101	2
Dame	111000001001100000111100101010001110111000	2
Frank	111000001001100000111000100010100101011010100101110100	2
religion	111000001001100000111101101011010011110111	2
terrorists	111000001001100000110001011000000001100100	2
spending	111000001001100000111101100010001101110111	2
SCULPTRESS	11100000100010001110111001	2
inches	11100000100110000011001001011110110	2
considerable	1110000010011000001010000000100100101100111110	2
posted	11100000100110000101000001101	2
GDP	1110000010011100001010110100111000	2
raging	111000001001100000111101010001001101101	2
definitely	111000001001100000111011110010101110101	2
trouser	1110000010011000010001001111001000111000001010111010101110	2
wrongly	1110000010011000001100010100000101011101101001	2
tailored	11100000100110000000101011010100	2
walked	111000001001100000001011110111111110101	2
fresh	1110000010011000001111010101100011111011	2
softer	1110000010011000001110111100001000001101010010	2
centers	1110000010011000001100010110000000011011011111	2
seemed	111000001001100000111100000110000010111001110	2
citing	11100000100110000010000000100010111	2
Ambassador	11100000100110000010101110100010001010100	2
.'''	111000001001100000101010011100101010100011111110	2
pledge	111000001001100000101101111101	2
victor	111000001001110111000011111	2
consistently	11100000100110000010101000111110111110	2
Balkans	111000001001100000111011001110110010110	2
firms	11100000100110000010100010110001110011110010000011110	2
gathered	111000001001100001101000101001011	2
involved	1110000010011000001111000110100000000101100	2
occurred	111000001001100000101101000011010001	2
Can	111000001001100000111011110000011011001	2
Library	1110000010011000001110110101011010101	2
fulfill	111000001001100010000000111001011	2
Policy	111000001001100000101000000010010010110011110	2
Several	111000001001100000100011011111000001	2
weaken	1110000010011000001111000001101111011	2
solidarity	111000001001100000100010000010110000	2
Ono	1110000010011000001010100110011101100111111010100111000	2
counted	1110000010011000011011110001100111111	2
Catholic	11100000100110000010101001100000000011110100110110	2
evolutionary	1110000010011000001001111100111110	2
similarities	111000001001100000110111010011	2
produced	1110000010011000001100001001111011110100	2
perfect	111000001001100000101010010111101010010101001	2
2000-10-28	111000001100100101100010000111011100010011	2
Emergency	11100000100110000111110110110000	2
2000-10-20	11100000110010010110001000011101110000011100110110111	2
